Date,SBIN.NS,TATAMOTORS.NS,RELIANCE.NS,LT.NS,TATASTEEL.NS
2016-10-25,256.7364501953125,553.7999877929688,511.99151611328125,892.6678466796875,354.8197326660156
2016-10-26,254.08511352539062,530.0499877929688,508.7097473144531,891.5851440429688,340.5927429199219
2016-10-27,250.79551696777344,522.0,506.1276550292969,887.3746948242188,339.353759765625
2016-10-28,253.34864807128906,537.0,509.1441345214844,890.6226806640625,346.4458923339844
2016-11-01,254.28152465820312,530.5999755859375,507.23773193359375,880.0665893554688,356.91314697265625
2016-11-02,246.52394104003906,513.2999877929688,494.0862731933594,871.3450317382812,353.19622802734375
2016-11-03,241.22128295898438,510.20001220703125,494.1827392578125,868.6685180664062,344.6087646484375
2016-11-04,238.47178649902344,512.2999877929688,485.302490234375,853.9921875,344.4378662109375
2016-11-07,248.14418029785156,506.3500061035156,483.1789245605469,840.8797607421875,352.55535888671875
2016-11-08,248.09507751464844,540.2000122070312,484.3130798339844,840.398681640625,349.1802062988281
2016-11-09,255.3125762939453,533.5,484.8439636230469,836.3385009765625,341.2336120605469
2016-11-10,276.2285461425781,533.7000122070312,487.6431884765625,849.3607177734375,373.4045104980469
2016-11-11,268.0782165527344,507.29998779296875,483.4684753417969,835.3460083007812,364.4325256347656
2016-11-15,273.1844787597656,457.3999938964844,475.57757568359375,824.2185668945312,335.8504333496094
2016-11-16,272.2025146484375,458.45001220703125,476.13262939453125,827.3764038085938,335.5940856933594
2016-11-17,272.447998046875,472.8500061035156,471.8855285644531,824.6395874023438,335.5940856933594
2016-11-18,270.8277282714844,471.25,476.5910949707031,824.3087768554688,329.0573425292969
2016-11-21,252.7103729248047,456.95001220703125,478.5216369628906,810.7451171875,317.3938293457031
2016-11-22,252.7103729248047,464.8500061035156,483.32373046875,799.7078857421875,323.0333557128906
2016-11-23,253.98690795898438,471.5,486.9674987792969,816.3690185546875,335.5513610839844
2016-11-24,257.0310363769531,452.95001220703125,476.5187683105469,811.7977905273438,340.208251953125
2016-11-25,256.2454833984375,452.3500061035156,479.5833435058594,824.4590454101562,349.265625
2016-11-28,248.97886657714844,454.70001220703125,476.180908203125,816.1886596679688,347.42852783203125
2016-11-29,248.14418029785156,459.8500061035156,481.51385498046875,813.48193359375,349.4365539550781
2016-11-30,253.6923370361328,459.29998779296875,477.8218078613281,831.7069702148438,354.64886474609375
2016-12-01,251.04100036621094,448.20001220703125,481.5379638671875,835.0753173828125,349.9919738769531
2016-12-02,249.51895141601562,432.8999938964844,480.0901184082031,819.1359252929688,347.25762939453125
2016-12-05,252.26846313476562,439.29998779296875,479.6557922363281,815.7073974609375,353.32440185546875
2016-12-06,254.42880249023438,441.1000061035156,485.133544921875,819.31640625,357.5539855957031
2016-12-07,250.99191284179688,445.3500061035156,482.21368408203125,814.2939453125,351.9572448730469
2016-12-08,255.21437072753906,461.54998779296875,492.300537109375,822.2035522460938,368.53399658203125
2016-12-09,261.8426818847656,464.1000061035156,496.59588623046875,819.346435546875,367.8931884765625
2016-12-12,258.8967590332031,454.3999938964844,495.75128173828125,821.0005493164062,362.4672546386719
2016-12-13,261.3517150878906,470.6499938964844,501.83233642578125,827.4664916992188,359.8183898925781
2016-12-14,258.1602783203125,472.3500061035156,511.3399963378906,817.9931030273438,356.9559020996094
2016-12-15,260.615234375,463.20001220703125,508.1788635253906,816.1284790039062,358.2803649902344
2016-12-16,259.9769592285156,473.1499938964844,510.20587158203125,818.384033203125,353.7943420410156
2016-12-19,256.63824462890625,471.79998779296875,512.81201171875,808.9708251953125,350.6328430175781
2016-12-20,249.96083068847656,473.1499938964844,510.5677795410156,815.31640625,344.7796936035156
2016-12-21,250.74642944335938,468.5,513.14990234375,807.1963500976562,345.6341552734375
2016-12-22,245.29647827148438,469.6000061035156,508.3719787597656,790.7457275390625,335.1241455078125
2016-12-23,244.65818786621094,465.6499938964844,510.2783203125,804.4595947265625,333.9705810546875
2016-12-26,239.79742431640625,457.8500061035156,505.5244140625,804.5499267578125,324.7850341796875
2016-12-27,244.26541137695312,466.95001220703125,513.8496704101562,815.376708984375,335.2950134277344
2016-12-28,243.28343200683594,463.3500061035156,506.6103820800781,811.978271484375,331.9198303222656
2016-12-29,243.1852264404297,470.8999938964844,514.2116088867188,805.51220703125,335.2522888183594
2016-12-30,245.6892547607422,472.0,522.3921508789062,811.4669799804688,334.3123779296875
2017-01-02,239.208251953125,487.04998779296875,523.6951904296875,817.7826538085938,347.5566711425781
2017-01-03,240.4848175048828,481.1000061035156,525.7704467773438,822.3538208007812,344.6087646484375
2017-01-04,238.5208740234375,486.6499938964844,515.0321655273438,828.0079345703125,346.4458923339844
2017-01-05,240.9267120361328,502.1499938964844,519.9790649414062,837.4512329101562,358.2803649902344
2017-01-06,241.46678161621094,497.75,518.7965698242188,836.6392211914062,358.49395751953125
2017-01-09,242.59605407714844,500.1499938964844,520.123779296875,830.44384765625,360.5874328613281
2017-01-10,243.82351684570312,516.25,525.9877319335938,834.5640869140625,369.04669189453125
2017-01-11,247.60409545898438,519.25,524.1537475585938,849.510986328125,383.0173034667969
2017-01-12,246.7203369140625,518.25,522.8265380859375,871.7661743164062,382.419189453125
2017-01-13,246.37664794921875,514.8499755859375,526.2531127929688,865.390380859375,381.3938293457031
2017-01-16,251.1392059326172,526.4000244140625,519.4239501953125,867.8263549804688,391.73291015625
2017-01-17,251.38470458984375,523.7000122070312,502.5321044921875,869.6007690429688,388.1441650390625
2017-01-18,253.6923370361328,522.4500122070312,498.33331298828125,873.630615234375,400.19219970703125
2017-01-19,253.74142456054688,531.4500122070312,498.88836669921875,871.8262939453125,399.1668701171875
2017-01-20,246.52394104003906,523.2000122070312,495.0755920410156,850.95458984375,388.3577575683594
2017-01-23,249.5680389404297,532.7000122070312,490.29766845703125,838.203125,394.5954284667969
2017-01-24,250.3045196533203,541.5499877929688,495.799560546875,853.9921875,396.6888732910156
2017-01-25,254.52700805664062,548.9000244140625,490.9732666015625,872.0067138671875,401.1748352050781
2017-01-27,261.64630126953125,541.9500122070312,494.73773193359375,866.0819702148438,401.00396728515625
2017-01-30,259.1913757324219,532.2999877929688,504.2455139160156,867.8263549804688,394.80908203125
2017-01-31,255.6562957763672,523.5499877929688,504.4385681152344,869.9015502929688,395.66351318359375
2017-02-01,265.8197021484375,542.25,506.586181640625,896.3670043945312,405.53265380859375
2017-02-02,268.372802734375,531.5,503.6180419921875,888.0965576171875,407.5406799316406
2017-02-03,272.5461730957031,522.5999755859375,498.86419677734375,890.6226806640625,403.99462890625
2017-02-06,272.05517578125,525.8499755859375,502.72515869140625,892.4873657226562,404.5072937011719
2017-02-07,272.8898620605469,506.79998779296875,497.5369567871094,902.4119262695312,403.99462890625
2017-02-08,272.2025146484375,513.0499877929688,494.76190185546875,906.3516845703125,402.1575012207031
2017-02-09,270.8768310546875,512.8499755859375,498.4298400878906,896.6376342773438,392.9291687011719
2017-02-10,271.3678283691406,509.54998779296875,497.1750183105469,903.4043579101562,400.06402587890625
2017-02-13,266.7525329589844,505.29998779296875,497.03021240234375,902.3216552734375,403.82373046875
2017-02-14,265.3287048339844,482.04998779296875,506.6585388183594,897.7803955078125,403.65283203125
2017-02-15,264.10125732421875,436.45001220703125,507.382568359375,890.2017211914062,393.1427917480469
2017-02-16,265.623291015625,446.0,515.2010498046875,884.337158203125,401.55938720703125
2017-02-17,264.4940185546875,452.95001220703125,519.06201171875,888.9986572265625,400.06402587890625
2017-02-20,264.7886047363281,455.45001220703125,519.0137329101562,891.7957153320312,416.17083740234375
2017-02-21,265.8197021484375,458.6499938964844,525.1913452148438,892.1865844726562,419.5032958984375
2017-02-22,267.39080810546875,460.04998779296875,582.7684326171875,888.3671875,413.607421875
2017-02-23,265.5741882324219,462.3500061035156,570.823486328125,894.1714477539062,415.0600280761719
2017-02-27,263.4138488769531,457.79998779296875,597.9227905273438,881.690673828125,410.65948486328125
2017-02-28,264.34674072265625,456.75,597.5125122070312,883.7056274414062,412.45391845703125
2017-03-01,266.8507385253906,449.45001220703125,595.7992553710938,887.8858642578125,427.5353698730469
2017-03-02,262.48095703125,461.70001220703125,596.8850708007812,886.562744140625,422.66485595703125
2017-03-03,260.27154541015625,459.95001220703125,607.40625,884.3973388671875,423.0493469238281
2017-03-06,264.9850158691406,470.79998779296875,629.9931030273438,893.570068359375,420.9986267089844
2017-03-07,262.9719543457031,467.54998779296875,629.800048828125,894.0512084960938,411.8557434082031
2017-03-08,265.0340881347656,462.79998779296875,623.1640625,887.9761962890625,403.6955261230469
2017-03-09,268.32373046875,467.6000061035156,621.0162963867188,888.337158203125,401.1321105957031
2017-03-10,267.14532470703125,469.1000061035156,618.5549926757812,897.1790161132812,399.6795349121094
2017-03-14,269.6984558105469,469.75,622.3435668945312,937.1777954101562,403.7809753417969
2017-03-15,272.3498229980469,473.45001220703125,629.800048828125,931.6442260742188,409.3350524902344
2017-03-16,274.2646179199219,480.95001220703125,626.27685546875,944.9671630859375,426.9371643066406
2017-03-17,269.2074890136719,476.5,627.7489013671875,933.839599609375,429.1160583496094
2017-03-20,268.96197509765625,476.0,618.1446533203125,924.87744140625,424.3738098144531
2017-03-21,267.43994140625,473.75,609.9400634765625,931.734375,424.1601867675781
2017-03-22,262.6773681640625,459.8999938964844,607.9613037109375,920.1859130859375,417.06805419921875
2017-03-23,263.6593322753906,472.8999938964844,614.5250854492188,928.63671875,423.39111328125
2017-03-24,271.5151062011719,470.3999938964844,621.0162963867188,933.027587890625,421.4258728027344
2017-03-27,274.41192626953125,464.75,603.810791015625,928.63671875,407.1561279296875
2017-03-28,277.01416015625,472.3999938964844,601.2286987304688,928.8472900390625,410.3177185058594
2017-03-29,283.2496643066406,469.04998779296875,606.4893188476562,936.2455444335938,413.906494140625
2017-03-30,285.80279541015625,468.3999938964844,613.24609375,936.7869873046875,408.0106201171875
2017-03-31,288.11041259765625,465.8500061035156,637.4979248046875,947.2828979492188,412.45391845703125
2017-04-03,287.86492919921875,470.3999938964844,663.43896484375,999.0709228515625,415.1454772949219
2017-04-05,291.9892272949219,473.5,682.912841796875,1020.3936767578125,421.5113220214844
2017-04-06,287.5703430175781,473.20001220703125,694.2544555664062,1012.4238891601562,428.6461486816406
2017-04-07,284.23162841796875,468.29998779296875,678.8587646484375,1013.807373046875,421.4258728027344
2017-04-10,284.1334533691406,474.8999938964844,666.6725463867188,1006.9202880859375,423.262939453125
2017-04-11,289.19061279296875,472.25,662.328857421875,1025.476318359375,417.06805419921875
2017-04-12,284.9190368652344,464.54998779296875,653.4727783203125,1024.213134765625,407.92523193359375
2017-04-13,286.29376220703125,453.3500061035156,658.68505859375,1009.6270751953125,396.09075927734375
2017-04-17,284.6735534667969,449.20001220703125,671.7401123046875,1011.3113403320312,395.1080627441406
2017-04-18,285.0663146972656,443.70001220703125,661.2913208007812,1004.1835327148438,384.42718505859375
2017-04-19,278.9289855957031,443.04998779296875,660.6155395507812,1004.8150634765625,385.1535339355469
2017-04-20,279.66546630859375,443.95001220703125,660.9776611328125,1011.220947265625,388.2723083496094
2017-04-21,277.11236572265625,440.6000061035156,676.8800048828125,1015.0104370117188,385.2389221191406
2017-04-24,280.8929443359375,443.8500061035156,684.071044921875,1042.1973876953125,385.11077880859375
2017-04-25,280.8929443359375,445.6499938964844,691.5035400390625,1050.25732421875,388.4859313964844
2017-04-26,281.2857360839844,450.79998779296875,683.6126708984375,1053.38525390625,387.7596435546875
2017-04-27,276.9650573730469,455.3500061035156,680.2584838867188,1062.67822265625,380.966552734375
2017-04-28,284.5262145996094,458.8999938964844,673.3568725585938,1052.4830322265625,383.871826171875
2017-05-02,283.10235595703125,451.25,661.460205078125,1041.8065185546875,380.2829895019531
2017-05-03,284.5753173828125,446.6000061035156,661.2429809570312,1034.67919921875,376.6514892578125
2017-05-04,293.6585693359375,436.5,655.3790893554688,1041.5660400390625,378.0614013671875
2017-05-05,290.6635437011719,419.6000061035156,641.0452270507812,1037.205322265625,370.4992980957031
2017-05-08,294.00225830078125,422.6499938964844,637.7392578125,1028.30322265625,369.04669189453125
2017-05-09,291.154541015625,426.79998779296875,642.0587158203125,1049.385498046875,370.413818359375
2017-05-10,289.14154052734375,432.29998779296875,655.93408203125,1046.1373291015625,373.7890319824219
2017-05-11,292.7256774902344,427.45001220703125,656.1513061523438,1044.6937255859375,376.9505920410156
2017-05-12,292.529296875,430.8500061035156,651.7594604492188,1046.9495849609375,373.1481628417969
2017-05-15,295.9661865234375,431.8999938964844,648.6947631835938,1048.0321044921875,389.68218994140625
2017-05-16,301.95623779296875,437.25,654.5828247070312,1047.009521484375,390.1094665527344
2017-05-17,302.103515625,449.1000061035156,653.0383911132812,1055.8814697265625,422.0240173339844
2017-05-18,297.48828125,437.95001220703125,640.6109008789062,1036.1224365234375,415.48724365234375
2017-05-19,302.4472351074219,443.3500061035156,636.5086059570312,1037.29541015625,418.2643127441406
2017-05-22,288.99420166015625,449.6499938964844,639.06640625,1053.776123046875,415.6154479980469
2017-05-23,283.6424560546875,450.5,630.089599609375,1047.03955078125,419.0333251953125
2017-05-24,278.04522705078125,469.54998779296875,626.301025390625,1013.1759033203125,413.0093078613281
2017-05-25,284.86993408203125,476.0,628.5935668945312,1063.94140625,414.162841796875
2017-05-26,285.8112487792969,481.1000061035156,645.4129028320312,1075.2193603515625,437.2763366699219
2017-05-29,281.4019470214844,481.5,654.8724365234375,1072.0916748046875,433.8157043457031
2017-05-30,286.20758056640625,481.29998779296875,656.0548706054688,1063.159423828125,437.3617858886719
2017-05-31,285.66259765625,476.1499938964844,647.0538330078125,1059.039306640625,431.2522888183594
2017-06-01,284.8204040527344,476.6499938964844,641.0452270507812,1078.346923828125,424.801025390625
2017-06-02,284.4240417480469,478.75,639.35595703125,1073.05419921875,420.3577880859375
2017-06-05,284.6222229003906,478.1499938964844,641.5761108398438,1085.625,419.8023376464844
2017-06-06,284.6717529296875,461.0,633.5886840820312,1067.730712890625,418.9478759765625
2017-06-07,287.89202880859375,458.0,646.2333374023438,1075.82080078125,419.4178771972656
2017-06-08,285.9598693847656,460.79998779296875,642.7102661132812,1067.1893310546875,426.3818054199219
2017-06-09,285.9103088378906,467.1000061035156,644.6407470703125,1069.5650634765625,433.26031494140625
2017-06-12,282.34326171875,456.25,636.7981567382812,1044.5433349609375,434.4138488769531
2017-06-13,281.2533264160156,449.54998779296875,634.3367309570312,1045.9869384765625,434.5847473144531
2017-06-14,281.6001281738281,451.95001220703125,655.1619262695312,1061.2950439453125,429.5005798339844
2017-06-15,281.4019470214844,448.29998779296875,667.9273071289062,1043.79150390625,429.4151916503906
2017-06-16,283.3341369628906,455.75,670.2681274414062,1038.5887451171875,428.9024963378906
2017-06-19,286.20758056640625,452.3500061035156,680.1378173828125,1056.092041015625,443.94122314453125
2017-06-20,287.4461669921875,467.3999938964844,681.6339111328125,1052.9041748046875,446.333740234375
2017-06-21,288.23883056640625,457.29998779296875,686.2911987304688,1055.129638671875,442.3177185058594
2017-06-22,291.805908203125,452.70001220703125,691.43115234375,1044.4232177734375,440.0533447265625
2017-06-23,286.3066711425781,443.1499938964844,692.9755859375,1036.182861328125,433.4311828613281
2017-06-27,277.09173583984375,442.29998779296875,693.6029663085938,1023.5516967773438,436.54998779296875
2017-06-28,273.8714599609375,442.5,674.9495239257812,1024.48388671875,444.8384094238281
2017-06-29,269.9576110839844,435.6000061035156,672.1503295898438,1024.724609375,457.185546875
2017-06-30,271.1466369628906,432.54998779296875,666.02099609375,1015.070556640625,466.328369140625
2017-07-03,272.3356628417969,430.25,666.5277709960938,1014.8601684570312,470.4725646972656
2017-07-04,270.5025939941406,426.8999938964844,686.26708984375,1012.51416015625,467.8664855957031
2017-07-05,272.38519287109375,431.75,696.2573852539062,1019.7017822265625,469.91717529296875
2017-07-06,278.42938232421875,437.1000061035156,696.2091064453125,1021.0853881835938,473.93316650390625
2017-07-07,277.5376281738281,436.8500061035156,719.6646118164062,1025.175537109375,472.8224182128906
2017-07-10,282.937744140625,446.95001220703125,720.4850463867188,1041.8668212890625,477.94927978515625
2017-07-11,280.9560546875,456.95001220703125,721.2090454101562,1047.2501220703125,475.8130187988281
2017-07-12,285.0185546875,461.0,729.2930297851562,1046.3177490234375,477.735595703125
2017-07-13,286.1084899902344,459.04998779296875,739.9885864257812,1073.16748046875,481.87982177734375
2017-07-14,288.93243408203125,451.29998779296875,745.6524047851562,1069.6058349609375,477.137451171875
2017-07-17,290.3196105957031,454.1499938964844,754.4032592773438,1069.6514892578125,478.333740234375
2017-07-18,288.3379211425781,456.1499938964844,738.9190063476562,1075.7247314453125,481.3243713378906
2017-07-19,290.6168518066406,460.6000061035156,745.2634887695312,1078.829833984375,488.07476806640625
2017-07-20,288.28839111328125,460.1499938964844,743.29443359375,1082.802490234375,484.595947265625
2017-07-21,287.9911193847656,464.6000061035156,770.5681762695312,1076.9576416015625,481.16064453125
2017-07-24,291.8554382324219,464.0,785.2745971679688,1075.81591796875,477.0295715332031
2017-07-25,293.3912658691406,456.1000061035156,778.9059448242188,1069.2862548828125,480.8997497558594
2017-07-26,293.093994140625,457.29998779296875,788.9208984375,1077.8709716796875,492.0318603515625
2017-07-27,295.6206970214844,445.3999938964844,775.3326416015625,1079.5146484375,488.1181945800781
2017-07-28,296.36383056640625,445.8500061035156,775.1624755859375,1060.6558837890625,479.9865417480469
2017-07-31,309.6412353515625,444.6000061035156,785.2503051757812,1090.3824462890625,493.2059020996094
2017-08-01,306.1732482910156,446.8999938964844,779.61083984375,1086.82080078125,497.8153381347656
2017-08-02,304.8851623535156,440.3500061035156,792.056640625,1074.72021484375,495.0758056640625
2017-08-03,297.800537109375,431.45001220703125,802.2174072265625,1072.8477783203125,486.42230224609375
2017-08-04,302.4575500488281,435.6000061035156,788.629150390625,1073.8525390625,500.8157958984375
2017-08-07,308.3531494140625,430.0,785.8094482421875,1077.5968017578125,521.8624877929688
2017-08-08,300.8721923828125,430.0,779.1004028320312,1069.6058349609375,536.1255493164062
2017-08-09,299.5345153808594,416.04998779296875,777.2772216796875,1053.8065185546875,526.2109985351562
2017-08-10,293.98577880859375,380.20001220703125,770.2522583007812,1057.27685546875,525.6021728515625
2017-08-11,277.587158203125,374.5,751.7293701171875,1046.4146728515625,518.9924926757812
2017-08-14,275.655029296875,375.3999938964844,764.758544921875,1060.2349853515625,542.474365234375
2017-08-16,280.51019287109375,389.25,761.3796997070312,1055.9365234375,548.9536743164062
2017-08-17,278.28076171875,385.29998779296875,761.8658447265625,1048.309814453125,543.9093627929688
2017-08-18,276.15045166015625,380.3999938964844,765.9010009765625,1045.166748046875,544.126708984375
2017-08-21,272.1374816894531,374.3500061035156,760.5532836914062,1041.9312744140625,540.56103515625
2017-08-22,271.39434814453125,373.6000061035156,758.4384155273438,1033.241455078125,538.8650512695312
2017-08-23,276.44769287109375,379.95001220703125,769.1340942382812,1039.204345703125,551.91064453125
2017-08-24,277.73577880859375,384.1499938964844,762.3278198242188,1046.18359375,555.7371826171875
2017-08-28,276.79449462890625,379.29998779296875,761.5985107421875,1052.839599609375,552.9977416992188
2017-08-29,274.4659729003906,376.1000061035156,744.8744506835938,1044.658447265625,548.0838623046875
2017-08-30,274.06964111328125,378.5,760.4074096679688,1053.532958984375,555.432861328125
2017-08-31,275.2091369628906,376.54998779296875,775.186767578125,1050.43603515625,554.9110717773438
2017-09-01,275.3082275390625,390.8500061035156,782.7709350585938,1053.1168212890625,566.3475952148438
2017-09-04,275.2091369628906,383.3999938964844,784.3509521484375,1045.2130126953125,562.303466796875
2017-09-05,274.02008056640625,388.1499938964844,793.7095947265625,1041.5155029296875,567.1302490234375
2017-09-06,271.74114990234375,382.70001220703125,799.9324951171875,1033.1490478515625,567.9130249023438
2017-09-07,271.6916198730469,378.1499938964844,795.4597778320312,1043.7801513671875,567.7390747070312
2017-09-08,269.31353759765625,375.04998779296875,794.29296875,1083.8082275390625,570.0003051757812
2017-09-11,268.4713439941406,375.29998779296875,795.2653198242188,1125.8238525390625,576.2621459960938
2017-09-12,270.948486328125,388.25,800.9534912109375,1137.2869873046875,593.9169921875
2017-09-13,270.89892578125,389.6499938964844,825.504638671875,1130.908203125,591.0905151367188
2017-09-14,271.6916198730469,404.3999938964844,820.4971313476562,1122.449462890625,589.3945922851562
2017-09-15,269.01629638671875,401.75,818.50390625,1120.7855224609375,590.481689453125
2017-09-18,267.9263610839844,404.95001220703125,822.1500244140625,1144.4049072265625,585.2200927734375
2017-09-19,265.3501281738281,423.6499938964844,815.3923950195312,1133.2655029296875,588.2639770507812
2017-09-20,267.5795593261719,414.79998779296875,823.705810546875,1142.55615234375,598.048095703125
2017-09-21,266.0437316894531,413.6499938964844,818.0663452148438,1135.2529296875,597.56982421875
2017-09-22,259.45458984375,411.79998779296875,794.7791137695312,1095.271240234375,568.78271484375
2017-09-25,256.3829345703125,408.20001220703125,798.814208984375,1077.1522216796875,556.3894653320312
2017-09-26,255.88751220703125,411.25,797.4044189453125,1075.0262451171875,568.8696899414062
2017-09-27,248.10931396484375,404.8999938964844,777.0342407226562,1051.2679443359375,564.7386474609375
2017-09-28,250.23965454101562,401.3999938964844,764.6856689453125,1047.708984375,565.04296875
2017-09-29,251.52777099609375,401.5,759.289306640625,1055.751708984375,567.521728515625
2017-10-03,249.0010986328125,416.0,776.2562866210938,1049.1419677734375,574.6966552734375
2017-10-04,250.8837127685547,423.54998779296875,796.18896484375,1052.284912109375,573.1312255859375
2017-10-05,249.29835510253906,423.29998779296875,801.3423461914062,1046.50732421875,574.87060546875
2017-10-06,254.40122985839844,424.8500061035156,813.8853759765625,1055.5206298828125,601.3529052734375
2017-10-09,254.5003204345703,425.6000061035156,807.6624755859375,1054.7347412109375,606.3971557617188
2017-10-10,254.5994110107422,423.6000061035156,819.8651123046875,1056.352294921875,600.78759765625
2017-10-11,249.4469757080078,415.5,816.8995361328125,1048.1710205078125,593.3951416015625
2017-10-12,248.90200805664062,420.1499938964844,848.5973510742188,1057.230712890625,601.4833984375
2017-10-13,249.7937774658203,424.79998779296875,852.1950073242188,1052.6083984375,618.2250366210938
2017-10-16,249.74423217773438,437.04998779296875,852.5352783203125,1058.2012939453125,621.7908325195312
2017-10-17,248.8524627685547,432.29998779296875,850.1530151367188,1061.9453125,619.6599731445312
2017-10-18,241.52015686035156,433.20001220703125,889.1919555664062,1055.1507568359375,617.1378784179688
2017-10-19,240.52931213378906,426.95001220703125,884.7191772460938,1053.6253662109375,613.5722045898438
2017-10-23,243.7000274658203,422.75,913.7432250976562,1049.927490234375,619.2252807617188
2017-10-24,252.1222686767578,416.04998779296875,908.3954467773438,1056.2139892578125,625.5740966796875
2017-10-25,321.92779541015625,421.95001220703125,913.8890380859375,1113.2052001953125,624.0956420898438
2017-10-26,317.56805419921875,419.3999938964844,921.1814575195312,1131.046875,634.1840209960938
2017-10-27,308.2044982910156,429.8999938964844,904.1171875,1132.1099853515625,632.0967407226562
2017-10-30,309.14581298828125,436.54998779296875,916.4170532226562,1143.4805908203125,624.660888671875
2017-10-31,303.00250244140625,428.3999938964844,914.812744140625,1129.9376220703125,612.0936889648438
2017-11-01,316.92401123046875,437.75,926.18896484375,1123.4664306640625,615.1376342773438
2017-11-02,311.47430419921875,434.8999938964844,920.4036254882812,1119.4451904296875,614.0940551757812
2017-11-03,322.0268859863281,447.70001220703125,919.1396484375,1141.6778564453125,616.5291748046875
2017-11-06,325.99029541015625,462.8999938964844,906.6937866210938,1132.15625,614.7028198242188
2017-11-07,314.2982482910156,451.8500061035156,881.6077880859375,1119.5377197265625,602.8748779296875
2017-11-08,306.71820068359375,438.20001220703125,863.2308959960938,1126.1473388671875,602.8313598632812
2017-11-09,310.83026123046875,440.1499938964844,875.5794677734375,1124.0211181640625,611.7459106445312
2017-11-10,330.4986572265625,422.54998779296875,859.3902587890625,1169.36474609375,610.7457275390625
2017-11-13,328.0215148925781,418.1000061035156,851.0281982421875,1146.80859375,601.0050659179688
2017-11-14,326.0893859863281,414.29998779296875,862.161376953125,1118.7518310546875,596.17822265625
2017-11-15,321.97735595703125,408.6499938964844,859.2442626953125,1118.1048583984375,589.4381103515625
2017-11-16,330.35003662109375,413.45001220703125,878.836669921875,1127.164306640625,596.91748046875
2017-11-17,334.41253662109375,421.79998779296875,886.6639404296875,1130.39990234375,609.8324584960938
2017-11-20,329.9537048339844,423.0,895.3663330078125,1136.870849609375,610.6587524414062
2017-11-21,327.62518310546875,424.25,906.7423706054688,1130.260986328125,618.6599731445312
2017-11-22,332.2326354980469,428.6000061035156,904.9922485351562,1130.3072509765625,618.3990478515625
2017-11-23,331.8858642578125,426.25,920.7925415039062,1124.0673828125,619.833984375
2017-11-24,329.35919189453125,425.5,924.7791137695312,1126.4246826171875,616.1378173828125
2017-11-27,332.5794372558594,421.3999938964844,925.0220947265625,1132.2025146484375,611.0066528320312
2017-11-28,328.96282958984375,415.95001220703125,917.2435302734375,1120.138427734375,612.13720703125
2017-11-29,325.8912048339844,413.95001220703125,919.8202514648438,1125.8238525390625,616.8771362304688
2017-11-30,317.41943359375,404.1499938964844,896.0469360351562,1124.6220703125,603.701171875
2017-12-01,309.8889465332031,398.8999938964844,884.9136962890625,1120.0924072265625,592.1776733398438
2017-12-04,310.7311706542969,403.6499938964844,876.64892578125,1125.5003662109375,598.1785278320312
2017-12-05,316.18084716796875,402.25,888.4141235351562,1118.4744873046875,587.6552124023438
2017-12-06,309.5421447753906,397.04998779296875,901.0057983398438,1101.2337646484375,580.6107177734375
2017-12-07,313.50555419921875,402.0,905.7700805664062,1126.3321533203125,598.3524780273438
2017-12-08,310.2357482910156,411.1499938964844,895.5120849609375,1128.135009765625,606.8755493164062
2017-12-11,315.48724365234375,410.1499938964844,890.7963256835938,1129.521484375,608.3975219726562
2017-12-12,315.53680419921875,406.8500061035156,890.261474609375,1112.0035400390625,599.96142578125
2017-12-13,310.43389892578125,401.95001220703125,889.3378295898438,1099.3848876953125,592.1341552734375
2017-12-14,311.12750244140625,402.3999938964844,895.9982299804688,1098.9688720703125,596.3956298828125
2017-12-15,309.3935241699219,405.1000061035156,894.296630859375,1112.604248046875,604.1795043945312
2017-12-18,315.982666015625,405.79998779296875,895.5120849609375,1125.8702392578125,612.8764038085938
2017-12-19,316.87445068359375,420.1000061035156,900.3251342773438,1127.718994140625,617.6597900390625
2017-12-20,314.5954895019531,422.6000061035156,892.740966796875,1139.36669921875,611.2239990234375
2017-12-21,313.85235595703125,420.79998779296875,887.6848754882812,1163.679443359375,621.4865112304688
2017-12-22,316.92401123046875,422.0,894.9287109375,1170.47412109375,618.5294799804688
2017-12-26,314.2486877441406,424.20001220703125,904.0685424804688,1173.7557373046875,627.6178588867188
2017-12-27,311.9697265625,422.45001220703125,898.1859741210938,1162.8011474609375,629.183349609375
2017-12-28,305.5787353515625,418.6000061035156,898.6235961914062,1158.086669921875,640.3153686523438
2017-12-29,307.06500244140625,431.8500061035156,895.5607299804688,1163.1710205078125,636.9671020507812
2018-01-01,304.2906494140625,424.45001220703125,884.5734252929688,1165.435791015625,628.09619140625
2018-01-02,300.4758605957031,439.29998779296875,885.9346923828125,1155.3133544921875,634.2710571289062
2018-01-03,300.07952880859375,433.8999938964844,889.483642578125,1178.9326171875,639.184814453125
2018-01-04,305.6778259277344,429.95001220703125,894.8314819335938,1216.27978515625,661.188232421875
2018-01-05,303.5474853515625,431.6000061035156,897.6998291015625,1215.5401611328125,670.2765502929688
2018-01-08,303.00250244140625,433.54998779296875,902.8531494140625,1237.125732421875,668.5806884765625
2018-01-09,301.5162353515625,437.54998779296875,914.9099731445312,1232.04150390625,671.6681518554688
2018-01-10,298.34552001953125,433.29998779296875,916.271240234375,1223.7215576171875,672.1463623046875
2018-01-11,299.4354553222656,434.75,911.7984619140625,1223.5367431640625,670.4939575195312
